InstrumentURN	InstrumentName	QuestionURN	QuestionLabel	QuestionItemName	QuestionText	Instruction	response_label	response_domain	QuestionGroupID	QuestionGroupAgency	QuestionGroupName	QuestionGroupLabel
urn:ddi:uk.cls.nextsteps:3032d053-47dd-471e-883e-346f09928d3f:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_2	urn:ddi:uk.cls.nextsteps:ae5daebb-c5d1-4d34-8df1-8cca68333157:1	CAREWHOA	qi_CAREWHOA	In the last four weeks, who has provided you with the help you have needed?	Please select all that apply.	cs_qCAREWHOA	1|Nobody - needs were not met. 2|Husband/ wife/ partner. 3|Son or daughter or other family member (include even if not blood related). 4|Friend or neighbour. 5|Voluntary helper. 6|Paid/ professional help. 7|Other. -8|Don't Know. -9|Don't want to answer	97c773b8-f89a-4190-bbaa-80742518217a	uk.closer	11607.0	Family and social networks (CV19)
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:ae5ea9b2-e1e0-4464-9ca2-aa1ddcb24e39:1	CARECHANP	qi_CARECHANP	Compared to before the Coronavirus outbreak in March 2020, has the amount of help that the person (or people) you live with now needs changed?		cs_qCARECHAN	1|Amount of help needed has increased. 2|Amount of help needed has decreased. 3|Amount of help needed has stayed the same. -8|Don't Know. -9|Don't want to answer	6a2d2f89-3187-48a3-9d1b-fd5fed6b38b9	uk.closer	11607.0	Family and social networks (CV19)
urn:ddi:uk.cls.nextsteps:83ab13bb-90e6-40fe-8741-16cf36400450:4	Next_Steps_Age_30_COVID-19_Survey_-_Wave_1	urn:ddi:uk.cls.nextsteps:b072c3dc-1efd-41e2-a648-e8f6edebf95c:1	Timeuse2	qi_Timeuse2	How many hours in total have you been spending outside of your home on a typical week day since the Coronavirus outbreak began? 	Please do not include time spent in your garden or any other outdoor space which is part of your home. Please round to the nearest hour.		Hours in day	81a75340-35f0-4d56-a9ef-01bcc8d7cc00	uk.closer	11607.0	Family and social networks (CV19)
urn:ddi:uk.cls.nextsteps:3032d053-47dd-471e-883e-346f09928d3f:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_2	urn:ddi:uk.cls.nextsteps:b0733925-f7be-49a9-8ec7-68203e354718:1	NUMCHIL	qi_NUMCHIL	How many of your children do you currently live with?	Please include adult children, step-children, adopted children, foster children or any other children you consider yourself parent to.		How many I	97c773b8-f89a-4190-bbaa-80742518217a	uk.closer	11607.0	Family and social networks (CV19)
urn:ddi:uk.cls.nextsteps:83ab13bb-90e6-40fe-8741-16cf36400450:4	Next_Steps_Age_30_COVID-19_Survey_-_Wave_1	urn:ddi:uk.cls.nextsteps:b5b6b935-916d-4890-8ae0-a4a0026665df:2	SCON5	qi_SCON5	In the last seven days, on how many days did you give help to people outside of your household affected by Coronavirus or the current restrictions?	Please include doing shopping, collecting medicines, checking in on people and any other voluntary work for community groups or other organisations.	cs_SCON5	1|Every day. 2|4-6 days. 3|2-3 days. 4|1 day. 5|Never	81a75340-35f0-4d56-a9ef-01bcc8d7cc00	uk.closer	11607.0	Family and social networks (CV19)
urn:ddi:uk.cls.nextsteps:83ab13bb-90e6-40fe-8741-16cf36400450:4	Next_Steps_Age_30_COVID-19_Survey_-_Wave_1	urn:ddi:uk.cls.nextsteps:b8e11f82-c8ea-486c-bd08-e53932b5486e:2	SOCPROV 3	qi_SOCPROV_3	In answering the following questions, think about your current relationships with friends, family members, community members, and so on. There is no one I feel close to	Please indicate to what extent each statement describes your current relationships with other people.	cs_SOCPROV	9|Very true. 10|Partly True. 11|Not true at all	81a75340-35f0-4d56-a9ef-01bcc8d7cc00	uk.closer	11607.0	Family and social networks (CV19)
urn:ddi:uk.cls.nextsteps:83ab13bb-90e6-40fe-8741-16cf36400450:4	Next_Steps_Age_30_COVID-19_Survey_-_Wave_1	urn:ddi:uk.cls.nextsteps:c155c2e6-d337-467f-9fdb-649fc6cca4b5:2	PRNCARE	qi_PRNCARE	Who provided this help?		cs_PRNCARE	1|Husband/wife/partner/self. 2|Son or daughter or other family member (include even if not blood related). 3|Friend or neighbour. 4|Voluntary helper. 5|Paid/professional help. 6|Other	81a75340-35f0-4d56-a9ef-01bcc8d7cc00	uk.closer	11607.0	Family and social networks (CV19)
urn:ddi:uk.cls.nextsteps:3032d053-47dd-471e-883e-346f09928d3f:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_2	urn:ddi:uk.cls.nextsteps:c164f2d8-5e5a-460c-a2ae-bf8bc767b0da:1	FAMCONFL2	qi_FAMCONFL2	Since the national lockdown restrictions started to be eased in June, has the amount you have argued with the people you live with changed compared to when the lockdown restrictions were strictest?		cs_qFAMCONFL2	1|I have argued with the people I live with more often since June, compared to when the lockdown restrictions were strictest. 2|No change - same as during the period when lockdown restrictions were strictest. 3|I have argued with the people I live with less often since June, compared to when the lockdown restrictions were strictest. -8|Don't Know. -9|Don't want to answer	97c773b8-f89a-4190-bbaa-80742518217a	uk.closer	11607.0	Family and social networks (CV19)
urn:ddi:uk.cls.nextsteps:83ab13bb-90e6-40fe-8741-16cf36400450:4	Next_Steps_Age_30_COVID-19_Survey_-_Wave_1	urn:ddi:uk.cls.nextsteps:c3996246-7d43-4abd-b5a8-3d75cd79d784:1	HHNUM	qi_HHNUM	How many people do you currently live with?	Please include yourself.		How many	81a75340-35f0-4d56-a9ef-01bcc8d7cc00	uk.closer	11607.0	Family and social networks (CV19)
urn:ddi:uk.cls.nextsteps:3032d053-47dd-471e-883e-346f09928d3f:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_2	urn:ddi:uk.cls.nextsteps:c47d075f-d5a6-4fdf-96c5-413f5cf192d7:1	HHNUM	qi_HHNUM	How many people do you currently live with? Please include yourself.			How many I	97c773b8-f89a-4190-bbaa-80742518217a	uk.closer	11607.0	Family and social networks (CV19)
urn:ddi:uk.cls.nextsteps:83ab13bb-90e6-40fe-8741-16cf36400450:4	Next_Steps_Age_30_COVID-19_Survey_-_Wave_1	urn:ddi:uk.cls.nextsteps:c69f84f7-7a60-47a5-8335-a86d83d91fca:1	Timeuse1 2	qi_Timeuse1_2	How many hours have you been spending doing each of the following activities on a typical week day since the Coronavirus outbreak began? Volunteering / unpaid work (not for your household) ... Number of hours	Please round to the nearest hour.		Hours in day	81a75340-35f0-4d56-a9ef-01bcc8d7cc00	uk.closer	11607.0	Family and social networks (CV19)
urn:ddi:uk.cls.nextsteps:3032d053-47dd-471e-883e-346f09928d3f:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_2	urn:ddi:uk.cls.nextsteps:c748c387-747f-438a-912c-8fe49091f358:1	FAMCONFL1	qi_FAMCONFL1	During the period between March and May, when the lockdown restrictions were strictest, did the amount you argued with the people you live with change compared to before the Coronavirus outbreak?		cs_qFAMCONFL1	1|I argued with the people I live with more often between March and May, compared to before the Coronavirus outbreak. 2|No change - same as before the Coronavirus outbreak. 3|I argued with the people I live with less often between March and May, compared to before the Coronavirus outbreak. -8|Don't Know. -9|Don't want to answer	97c773b8-f89a-4190-bbaa-80742518217a	uk.closer	11607.0	Family and social networks (CV19)
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:c9bcf80d-8541-4c4c-8271-18990e264697:1	CARECHAN	qi_CARECHAN	Compared to before the Coronavirus outbreak in March 2020, has the amount of help that you now need changed?		cs_qCARECHAN	1|Amount of help needed has increased. 2|Amount of help needed has decreased. 3|Amount of help needed has stayed the same. -8|Don't Know. -9|Don't want to answer	6a2d2f89-3187-48a3-9d1b-fd5fed6b38b9	uk.closer	11607.0	Family and social networks (CV19)
urn:ddi:uk.cls.nextsteps:3032d053-47dd-471e-883e-346f09928d3f:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_2	urn:ddi:uk.cls.nextsteps:cb857399-cea6-4690-a21d-3f16bb81e4b4:1	WHOCAREB	qi_WHOCAREB	In the month before the Coronavirus outbreak in March, who provided you with the help you needed?	Please code all that apply.	cs_qWHOCAREB	1|Nobody - needs were not met. 2|Husband/wife/partner. 3|Son or daughter or other family member (include even if not blood related). 4|Friend or neighbour. 5|Voluntary helper. 6|Paid/professional help. 7|Other. -8|Don't Know. -9|Don't want to answer	97c773b8-f89a-4190-bbaa-80742518217a	uk.closer	11607.0	Family and social networks (CV19)
urn:ddi:uk.cls.nextsteps:83ab13bb-90e6-40fe-8741-16cf36400450:4	Next_Steps_Age_30_COVID-19_Survey_-_Wave_1	urn:ddi:uk.cls.nextsteps:cc536391-a76b-4284-b3ad-a82bff5ae2d2:2	SOCPROV 1	qi_SOCPROV_1	In answering the following questions, think about your current relationships with friends, family members, community members, and so on. There is someone I trust whom I would turn to for advice if I were having problems	Please indicate to what extent each statement describes your current relationships with other people.	cs_SOCPROV	9|Very true. 10|Partly True. 11|Not true at all	81a75340-35f0-4d56-a9ef-01bcc8d7cc00	uk.closer	11607.0	Family and social networks (CV19)
urn:ddi:uk.cls.nextsteps:83ab13bb-90e6-40fe-8741-16cf36400450:4	Next_Steps_Age_30_COVID-19_Survey_-_Wave_1	urn:ddi:uk.cls.nextsteps:cc9d3cda-44ed-4a31-97e2-8a8fead77895:2	SCATSCH	qi_SCATSCH	Are any of your child(ren) aged between 5 and 16 still physically attending school daily?		cs_SCATSCH	23|Yes. 24|No	81a75340-35f0-4d56-a9ef-01bcc8d7cc00	uk.closer	11607.0	Family and social networks (CV19)
urn:ddi:uk.cls.nextsteps:83ab13bb-90e6-40fe-8741-16cf36400450:4	Next_Steps_Age_30_COVID-19_Survey_-_Wave_1	urn:ddi:uk.cls.nextsteps:cdeba8ca-1977-44a5-a82b-87c0f3b44f19:2	SCATSCHW	qi_SCATSCHW	Why is your child(ren) still physically attending school?		cs_SCATSCHW	1|I am a key worker. 2|My partner is a key worker. 3|My child has Special Education Needs (SEN) or Education and Healthcare plan (EHCP). 4|Other reason	81a75340-35f0-4d56-a9ef-01bcc8d7cc00	uk.closer	11607.0	Family and social networks (CV19)
urn:ddi:uk.cls.nextsteps:83ab13bb-90e6-40fe-8741-16cf36400450:4	Next_Steps_Age_30_COVID-19_Survey_-_Wave_1	urn:ddi:uk.cls.nextsteps:d1197cff-8a04-4d8a-94a2-ba7d1bdb8ad9:2	SICK	qi_SICK	If you were sick in bed how much could you count on the people around you to help out?		cs_SICK	1|Not at all. 6|A little. 7|Somewhat. 8|A great deal	81a75340-35f0-4d56-a9ef-01bcc8d7cc00	uk.closer	11607.0	Family and social networks (CV19)
urn:ddi:uk.cls.nextsteps:3032d053-47dd-471e-883e-346f09928d3f:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_2	urn:ddi:uk.cls.nextsteps:d165b274-11fd-46bc-9085-44f2352b6ca5:1	RELCONFL2	qi_RELCONFL2	Since the national lockdown restrictions started to be eased in June, has the amount you have argued with your partner changed, compared to when the lockdown restrictions were strictest?		cs_qRELCONFL2	1|My partner and I have argued more often since June, compared to when the lockdown restrictions were strictest. 2|No change - same as during the period when lockdown restrictions were strictest. 3|My partner and I have argued less often since June, compared to when the lockdown restrictions were strictest. -8|Don't Know. -9|Don't want to answer	97c773b8-f89a-4190-bbaa-80742518217a	uk.closer	11607.0	Family and social networks (CV19)
urn:ddi:uk.cls.nextsteps:3032d053-47dd-471e-883e-346f09928d3f:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_2	urn:ddi:uk.cls.nextsteps:d3b702e9-f09e-48eb-ae9b-007584d9f51b:1	SCON3	qi_SCON3	In the last seven days, on how many days did you keep in contact with family or friends you do not live with by email or text or other electronic messaging?		cs_qSCON1	1|Every day. 2|4-6 days. 3|2-3 days. 4|1 day. 5|Never. -8|Don't Know. -9|Don't want to answer	97c773b8-f89a-4190-bbaa-80742518217a	uk.closer	11607.0	Family and social networks (CV19)
urn:ddi:uk.cls.nextsteps:83ab13bb-90e6-40fe-8741-16cf36400450:4	Next_Steps_Age_30_COVID-19_Survey_-_Wave_1	urn:ddi:uk.cls.nextsteps:da06a723-2a04-4435-a8f5-8ca57218de23:2	YCATSCW	qi_YCATSCW	Why is your child(ren) still attending day care or school?		cs_YCATSCW	1|I am a key worker. 2|My partner is a key worker. 3|My child has Special Education Needs (SEN) or Education and Healthcare plan (EHCP). 4|Other reason	81a75340-35f0-4d56-a9ef-01bcc8d7cc00	uk.closer	11607.0	Family and social networks (CV19)
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:de26afae-44e1-43c3-9e0e-2bde37eb089e:1	CAREHOURSAP	qi_CAREHOURSAP	In the last four weeks, how many hours of help did the person (or people) you live with usually get each week?		cs_qCAREHOURSA	1|Up to 4 hours. 2|5-9 hours. 3|10-19 hours. 4|20-34 hours. 5|35 hours or more. -8|Don't Know. -9|Don't want to answer	6a2d2f89-3187-48a3-9d1b-fd5fed6b38b9	uk.closer	11607.0	Family and social networks (CV19)
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:de79ac94-db28-43e5-8ae4-ef0a99f57ec2:1	HHNUMWH	qi_HHNUMWH	Who do you currently live with?	Please select all that apply. 	cs_qHHNUMWH	1|Husband/Wife/Cohabiting Partner. 2|Children (including adult children, step-children, adopted children, foster children or any other children you consider yourself parent to). 3|Parent or Parent-in-law (including step-parent or adoptive parent). 4|Grandparent. 5|Grandchild. 6|Sibling. 7|Other relative. 8|Friend / unrelated sharer. 9|Other. -8|Don't Know. -9|Don't want to answer	6a2d2f89-3187-48a3-9d1b-fd5fed6b38b9	uk.closer	11607.0	Family and social networks (CV19)
urn:ddi:uk.cls.nextsteps:3032d053-47dd-471e-883e-346f09928d3f:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_2	urn:ddi:uk.cls.nextsteps:e2a45908-5907-46e2-94e6-953aa8e5df32:1	SICK	qi_SICK	If you were sick in bed how much could you count on the people around you to help out?		cs_qSICK	1|Not at all. 2|A little. 3|Somewhat. 4|A great deal. -8|Don't Know. -9|Don't want to answer	97c773b8-f89a-4190-bbaa-80742518217a	uk.closer	11607.0	Family and social networks (CV19)
urn:ddi:uk.cls.nextsteps:3032d053-47dd-471e-883e-346f09928d3f:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_2	urn:ddi:uk.cls.nextsteps:e2a4b83f-8a96-4122-b52f-d743d5ab8622:1	SOCPROV b	qi_SOCPROV_b	In answering the following questions, think about your current relationships with friends, family members, community members, and so on. Please indicate to what extent each statement describes your current relationships with other people.There is someone I trust whom I would turn to for advice if I were having problems		cs_qSOCPROV_c	1|Very true. 2|Partly true. 3|Not true at all. -8|Don't Know. -9|Don't want to answer	97c773b8-f89a-4190-bbaa-80742518217a	uk.closer	11607.0	Family and social networks (CV19)
urn:ddi:uk.cls.nextsteps:82b7a6c9-47ea-4ee5-98fb-4cd5958c4076:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_3	urn:ddi:uk.cls.nextsteps:e53bcb4c-8387-472f-a45e-e49beadfc844:1	CAREWHOA	qi_CAREWHOA	In the last four weeks, who has provided you with the help you have needed?	Please select all that apply.	cs_qCAREWHOA	1|Nobody - needs were not met. 2|Husband/ wife/ partner. 3|Son or daughter or other family member (include even if not blood related). 4|Friend or neighbour. 5|Voluntary helper. 6|Paid/ professional help. 7|Other. -8|Don't Know. -9|Don't want to answer	6a2d2f89-3187-48a3-9d1b-fd5fed6b38b9	uk.closer	11607.0	Family and social networks (CV19)
urn:ddi:uk.cls.nextsteps:3032d053-47dd-471e-883e-346f09928d3f:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_2	urn:ddi:uk.cls.nextsteps:e54b6a7f-bd6e-4779-8691-fcc2528149c6:1	CARECHANP	qi_CARECHANP	Compared to before the Coronavirus outbreak, has the amount of help that the person you live with now needs changed?		cs_qCARECHAN	1|Amount of help needed has increased. 2|Amount of help needed has decreased. 3|Amount of help needed has stayed the same. -8|Don't Know. -9|Don't want to answer	97c773b8-f89a-4190-bbaa-80742518217a	uk.closer	11607.0	Family and social networks (CV19)
urn:ddi:uk.cls.nextsteps:3032d053-47dd-471e-883e-346f09928d3f:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_2	urn:ddi:uk.cls.nextsteps:e56b6420-cc76-49f0-ab27-534a2b5ec428:1	COVOTH	qi_COVOTH	Have any of the following occurred since the Coronavirus outbreak in March?	Please select all that apply.	cs_qCOVOTH	1|Someone other than a partner, parent (or in-law) or child has moved in to my home. 2|I have moved in to someone other than a partner, parent (or in-law) or child's home. 3|None of these. -8|Don't Know. -9|Don't want to answer	97c773b8-f89a-4190-bbaa-80742518217a	uk.closer	11607.0	Family and social networks (CV19)
urn:ddi:uk.cls.nextsteps:3032d053-47dd-471e-883e-346f09928d3f:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_2	urn:ddi:uk.cls.nextsteps:e64be10d-a825-4af5-b1f7-9a286d7b884f:1	COVPART	qi_COVPART	Have you started living with your partner since the Coronavirus outbreak in March?		cs_qCOVID_HOSPAD	1|Yes. 2|No. -8|Don't Know. -9|Don't want to answer	97c773b8-f89a-4190-bbaa-80742518217a	uk.closer	11607.0	Family and social networks (CV19)
urn:ddi:uk.cls.nextsteps:83ab13bb-90e6-40fe-8741-16cf36400450:4	Next_Steps_Age_30_COVID-19_Survey_-_Wave_1	urn:ddi:uk.cls.nextsteps:e704c8a7-c721-458c-9298-c475d5b89d2c:2	RELSAT	qi_RELSAT	On a scale from 1 to 7, where '1' means that you are 'very unhappy' and '7' means that you are 'very happy', how happy is your relationship with your partner at the moment, all things considered?		cs_RELSAT	1|Very unhappy 1. 2|2. 4|3. 5|4. 6|5. 7|6. 8|Very happy 7	81a75340-35f0-4d56-a9ef-01bcc8d7cc00	uk.closer	11607.0	Family and social networks (CV19)
urn:ddi:uk.cls.nextsteps:83ab13bb-90e6-40fe-8741-16cf36400450:4	Next_Steps_Age_30_COVID-19_Survey_-_Wave_1	urn:ddi:uk.cls.nextsteps:f17fdf6c-628a-4e0d-85a9-e8abc214af74:1	Timeuse1 8	qi_Timeuse1_8	How many hours have you been spending doing each of the following activities on a typical week day since the Coronavirus outbreak began? Other leisure activities and hobbies (e.g. TV, gaming, reading, news, listening to music, gardening, online shopping, mealtime, relaxing) ... Number of hours	Please round to the nearest hour.		Hours in day	81a75340-35f0-4d56-a9ef-01bcc8d7cc00	uk.closer	11607.0	Family and social networks (CV19)
urn:ddi:uk.cls.nextsteps:83ab13bb-90e6-40fe-8741-16cf36400450:4	Next_Steps_Age_30_COVID-19_Survey_-_Wave_1	urn:ddi:uk.cls.nextsteps:f37ae413-e38d-40aa-81e4-7a65958f56fe:2	CACHANWH	qi_CACHANWH	Which of these statements best describes the change in help needed or received?		cs_CACHANWH	1|Needs remain the same, but regular care reduced due to the Coronavirus outbreak. 2|New or more care needed but not received. 3|New or more care needed and received	81a75340-35f0-4d56-a9ef-01bcc8d7cc00	uk.closer	11607.0	Family and social networks (CV19)
urn:ddi:uk.cls.nextsteps:3032d053-47dd-471e-883e-346f09928d3f:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_2	urn:ddi:uk.cls.nextsteps:f4b52863-1ac7-4f05-8ace-00bcca154ab3:1	HHNUMWH	qi_HHNUMWH	Who do you currently live with?	Please select all that apply.	cs_qHHNUMWH	1|Husband/Wife/Cohabiting Partner. 2|Children (including adult children, step-children, adopted children, foster children or any other children you consider yourself parent to). 3|Parent or Parent-in-law (including step-parent or adoptive parent). 4|Grandparent. 5|Grandchild. 6|Sibling. 7|Other relative. 8|Friend / unrelated sharer. 9|Other. -8|Don't Know. -9|Don't want to answer	97c773b8-f89a-4190-bbaa-80742518217a	uk.closer	11607.0	Family and social networks (CV19)
urn:ddi:uk.cls.nextsteps:3032d053-47dd-471e-883e-346f09928d3f:1	Next_Steps_Age_30_COVID-19_Survey_-_Wave_2	urn:ddi:uk.cls.nextsteps:f8466240-3308-4ec7-b998-15e6156b31d0:1	CAREA	qi_CAREA	In the last four weeks, have you or someone you lived with needed help with personal tasks (washing, dressing), or domestic tasks (shopping, providing meals) because you (or they) could not manage them alone?	Please select all that apply.	cs_qCAREB	1|Yes - I needed help. 2|Yes - someone I lived with needed help. 3|No. -8|Don't Know. -9|Don't want to answer	97c773b8-f89a-4190-bbaa-80742518217a	uk.closer	11607.0	Family and social networks (CV19)
